"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",1.059440002,349.05930954247,5539.91477,13.41957335,102.121923225,21.4635842573444,181.065859080067
"2","February",1.412586669,320.36044634492,3491.281524,51.390933021,121.243343775,366.214902259418,1776.605689577
"3","March",51.92727453,479.994294141277,7503.042378,104.113523235,214.819853425,141.11316463767,342.941764595214
"4","April",43.37818229,421.312642879153,2358.975594,145.365468325,259.68051595,162.985068063592,374.025598579214
"5","May",22.14523892,331.962525678589,2081.387599,48.5929814065,150.911342475,84.0253278615205,252.822524839781
"6","June",6.739215566,141.387743404142,836.5308824,17.624961581,35.6714920025,21.2206207179323,69.4065255944833
"7","July",2.118880003,29.4993884560659,325.3363672,4.590906674,9.14870584775,5.61200991190816,15.5053285433186
"8","August",0.706293334,5.76372556937769,32.00391672,1.3500502803,2.472026671,1.55459791357308,4.01576398975022
"9","September",0.353146667,2.40065975695556,91.2295557,0.353146667,0.74675805675,0.558907078065757,1.44905592219289
"10","October",0.088286667,10.4486943426829,1401.388977,0.353146667,0.706293334,0.336581160686339,1.16833401721221
"11","November",0.058857778,23.2519500041749,2512.152961,0.353146667,1.059440002,0.549534517452267,3.36160230951833
"12","December",0.662150001,247.09574108007,5645.226049,1.6303604468,12.87513891,3.78946968095659,71.2671202206503
