"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",1.059440002,480.781227453526,7587.150143,18.01048003,140.169797975,29.8643308051185,252.383327847948
"2","February",1.751018892,444.394330871702,5102.557337,105.940321535,168.958608625,613.990141945326,2873.95600842441
"3","March",88.59567014,637.847114645,10350.03724,152.142205735,296.4555913,194.058976971813,455.429966684322
"4","April",55.42931231,550.354283670583,3542.149359,184.89655912,332.4250508,210.225041963343,484.939510046506
"5","May",27.42772449,428.657487046519,3078.099924,58.1367700935,182.37450335,99.6531310368988,342.577245384775
"6","June",8.254803346,177.092649455868,1133.159368,21.6096331425,43.058143125,25.8082093794007,84.8800672892435
"7","July",2.472026671,35.5248060323777,388.6084784,5.41638700845,10.9585825175,6.79363778722105,18.8626928053599
"8","August",0.706293334,7.03163818044355,37.91912339,1.412586669,2.825173338,1.86942448766279,4.92271749809284
"9","September",0.353146667,3.14362772945417,162.8447569,0.706293334,1.059440002,0.69656541947221,1.78046174234905
"10","October",0.353146667,17.0499705721008,2187.611173,0.353146667,0.706293334,0.405369917800875,0.937098925477938
"11","November",0.353146667,36.1916960791507,3590.677597,0.706293334,1.412586669,0.773919298522955,4.09428948646156
"12","December",0.706293334,349.407393490962,8043.518638,2.2071666702,16.24474669,5.15929498789704,102.305477061635
