"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",1.059440002,382.965589612071,6014.337888,14.47901336,111.421452125,23.5278955901503,199.005270985005
"2","February",1.412586669,352.155738756619,3893.765724,65.1108148155,133.117900475,426.113800062531,2060.11046603211
"3","March",62.69824788,523.573494733643,8271.298238,115.87036437,234.195098175,154.936677520179,373.439779069359
"4","April",46.55650229,456.061292114167,2673.585131,153.96385401,274.615677075,173.865273721674,402.808421387492
"5","May",23.55782559,352.557170683871,2306.415598,51.553527637,157.1281952,85.9667951854697,286.346401723602
"6","June",7.107076678,147.926699468987,886.4864214,18.6969088645,37.5880483925,22.4326516689124,72.9900602534943
"7","July",2.118880003,30.7474175087634,331.6488638,4.718922341,9.54231723675,5.90813574682004,16.3292834829626
"8","August",0.706293334,6.06475318526344,33.41650339,1.412586669,2.472026671,1.63193764096154,4.24237342524968
"9","September",0.353146667,2.57723680628056,111.5207746,0.353146667,1.059440002,0.586055777492778,1.5281122684587
"10","October",0.353146667,12.2037060783011,1600.401838,0.353146667,0.706293334,0.385170580480764,0.753420302326159
"11","November",0.353146667,26.3126080521145,2805.51484,0.353146667,1.08151166825,0.623278855939795,3.16906927320785
"12","December",0.706293334,272.373029156032,6212.247166,1.7892764474,13.77272002,4.10411953718553,78.564020930654
