"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",0.706293334,288.473688393062,4373.221182,10.59440002,81.2973056825,17.0181271553021,147.719946844116
"2","February",1.059440002,262.958627042928,2770.406175,34.758260072,100.00304321,50.9780004844275,189.138764034146
"3","March",35.29995228,397.553098620363,6082.936628,82.75403568,176.006827475,114.033965463064,284.820230454894
"4","April",36.35939228,347.006468878056,1863.275388,120.3303125,215.003783925,134.12313146148,307.858184620995
"5","May",18.74620225,270.24070273379,1536.011429,41.924395174,130.645873775,70.7134760176091,225.476407929267
"6","June",5.885777787,116.567347876676,638.0624554,15.2500502435,30.2639336575,18.2881201059827,59.2410223253831
"7","July",1.765733336,25.3781357812634,267.2437404,3.884613339,7.754512234,4.7755642369503,13.2681839444765
"8","August",0.353146667,4.88785833102016,27.95744449,1.059440002,2.07473667,1.2554162446472,3.42845412490188
"9","September",0.338432223,1.95213803495822,67.09786677,0.353146667,0.706293334,0.45426218553999,1.14036306377196
"10","October",0.014714444,7.86387935293352,1052.995075,0.353146667,0.353146667,0.256535085352311,1.04850835183749
"11","November",0.014714444,17.3848655699336,1973.516006,0.353146667,0.794580001,0.374741334342787,2.83536944173453
"12","December",0.353146667,198.171425209847,4443.33551,1.2507277798,10.24125335,2.81730511445027,55.5043863759528
