"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",1.412586669,805.156702217177,11518.26113,24.36712004,221.305244775,50.9088394790135,436.979486819089
"2","February",1.765733336,753.721755350094,9491.964408,174.9039799,314.157067975,1309.30354671248,6158.96716944771
"3","March",114.1252313,927.8405710625,14163.28552,222.267569435,481.662625225,292.380400061196,682.450048871529
"4","April",73.54279345,706.297902957528,5929.406115,222.227840425,415.0907998,261.752167518201,608.435370528319
"5","May",34.94680561,510.051236706774,4227.415752,71.5129358365,214.529243125,119.996836148863,398.792724879396
"6","June",10.57968557,210.130127702361,1367.501611,26.9605408765,52.7328903575,31.9258234880868,102.437512679122
"7","July",3.178320005,42.7248728219839,426.4834584,7.0209971776,13.5336103,8.58403618165267,23.2768084218854
"8","August",1.059440002,8.99586548874059,72.865929,2.118880003,3.71171861675,2.53670183116252,6.27778651814972
"9","September",0.706293334,4.51047514212083,258.2090715,1.059440002,1.412586669,1.05835294048901,2.37064548783248
"10","October",0.353146667,29.6647191915712,3396.917792,0.706293334,1.059440002,0.624129146920949,1.99230526632766
"11","November",0.353146667,63.0521738862015,5342.829501,0.706293334,2.118880003,1.06495253695422,6.36569025395184
"12","December",1.059440002,580.907249304321,12474.33216,3.4019795606,24.36712004,8.1108374253643,180.082363852828
