"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",1.412586669,850.693402163695,12198.7159,25.42656004,231.68628535,53.8259641087762,462.004667932052
"2","February",2.118880003,795.517095107525,10143.24043,179.527994035,328.981870775,1379.72682043571,6528.88796804109
"3","March",116.6119724,960.292661634543,14668.72669,229.05607843,499.61056885,300.951738623995,705.143035880513
"4","April",75.30852678,722.3935377125,6219.192384,225.79830037,421.48054735,266.330766218128,620.085158304558
"5","May",35.66781339,518.335726044637,4349.001207,72.9372940575,217.306594475,121.883190856189,404.000567750968
"6","June",10.80040224,213.422690875639,1402.257129,27.5395542675,53.2258242525,32.5289214285134,104.06360997734
"7","July",3.369607783,43.4604925611169,430.3533573,7.107076678,13.8683639075,8.81548852504202,23.7473501557281
"8","August",1.059440002,9.27259017893548,85.49092235,2.118880003,3.884613339,2.66610848057683,6.48249631066588
"9","September",0.706293334,4.79904732144444,273.0265171,1.059440002,1.7105541695,1.14321270832593,2.52067405267099
"10","October",0.353146667,32.2018443332298,3629.891591,0.706293334,1.059440002,0.673495557004265,2.1509341875859
"11","November",0.353146667,68.4075007948217,5599.390554,0.706293334,2.36534694825,1.14189226837604,6.94518212106209
"12","December",1.059440002,614.929198698415,13140.86706,3.531466672,25.63256226,8.64666245733499,191.881053327322
