"Date","8020562","8020536","8020508","8021378","8020472","8020468","8020462","8020434","8020428","8021348","8020924","8020898","8020894","8020882","8020864","8021392","8020832","8020838","8020840","8020836","8020826","8020820","8020808","8020804","8020802","8020760","8020726","8020716","8020688","8020670","8020630","8020620","8020612","8020598","8020610","8020614","8020584"
1999-01-01,5.25875,5.04666666666667,4.66625,4.24458333333333,3.96,3.89541666666667,3.80083333333333,3.6975,3.075,2.65458333333333,10.3166666666667,9.925,9.51125,9.49958333333333,9.23916666666667,9.04083333333333,8.94125,8.81583333333333,8.70583333333333,8.58875,8.51375,8.44291666666667,8.32625,8.22708333333333,8.13458333333333,7.64583333333333,7.34041666666667,7.27083333333333,7.10791666666667,7.0075,6.86375,6.80583333333333,6.71,6.62833333333333,6.42208333333333,6.01375,5.62916666666667
1999-01-02,5.07333333333333,4.865,4.49541666666667,4.08083333333333,3.80833333333333,3.74791666666667,3.65583333333333,3.55208333333333,2.95666666666667,2.55166666666667,9.93083333333333,9.5575,9.16041666666667,9.14916666666667,8.9,8.71125,8.61416666666667,8.495,8.38875,8.27625,8.20708333333333,8.13875,8.02666666666667,7.93041666666667,7.8425,7.37291666666667,7.08083333333333,7.01416666666667,6.85541666666667,6.76083333333333,6.62125,6.56625,6.47333333333333,6.39416666666667,6.19541666666667,5.80291666666667,5.43
1999-01-03,4.90125,4.69958333333333,4.34333333333333,3.935,3.67333333333333,3.61333333333333,3.52541666666667,3.42541666666667,2.85208333333333,2.45958333333333,9.56541666666667,9.2075,8.8275,8.81625,8.57625,8.39625,8.30333333333333,8.18875,8.08791666666667,7.97916666666667,7.91166666666667,7.84625,7.73916666666667,7.64791666666667,7.56166666666667,7.11208333333333,6.83083333333333,6.76833333333333,6.61625,6.52458333333333,6.39083333333333,6.33833333333333,6.25041666666667,6.17416666666667,5.985,5.6075,5.24875
1999-01-04,4.74041666666667,4.54291666666667,4.2,3.79708333333333,3.54583333333333,3.48833333333333,3.40083333333333,3.30583333333333,2.75375,2.37375,9.21791666666667,8.87458333333333,8.51,8.49958333333333,8.27041666666667,8.0975,8.01,7.89916666666667,7.80125,7.69833333333333,7.63416666666667,7.57166666666667,7.46916666666667,7.3825,7.30125,6.8675,6.59666666666667,6.53625,6.3925,6.30375,6.17541666666667,6.12541666666667,6.04125,5.96833333333333,5.78625,5.42291666666667,5.07708333333333
1999-01-05,4.57916666666667,4.38916666666667,4.05583333333333,3.66333333333333,3.42041666666667,3.36666666666667,3.28208333333333,3.19083333333333,2.65916666666667,2.29083333333333,8.87625,8.54541666666667,8.19708333333333,8.18708333333333,7.96666666666667,7.80041666666667,7.71708333333333,7.60958333333333,7.51791666666667,7.41791666666667,7.35583333333333,7.29541666666667,7.19708333333333,7.11416666666667,7.0375,6.62375,6.36583333333333,6.30666666666667,6.16875,6.08333333333333,5.96208333333333,5.91458333333333,5.83333333333333,5.76333333333333,5.58958333333333,5.23958333333333,4.90416666666667
1999-01-06,4.42916666666667,4.245,3.925,3.53791666666667,3.30333333333333,3.25083333333333,3.17333333333333,3.0825,2.5675,2.20958333333333,8.55041666666667,8.23333333333333,7.90166666666667,7.89166666666667,7.68083333333333,7.52208333333333,7.44125,7.34,7.25166666666667,7.155,7.09708333333333,7.04083333333333,6.94541666666667,6.86416666666667,6.79166666666667,6.395,6.14791666666667,6.0925,5.95833333333333,5.87791666666667,5.76041666666667,5.715,5.63708333333333,5.56916666666667,5.40208333333333,5.0675,4.74666666666667
1999-01-07,4.28166666666667,4.10541666666667,3.79458333333333,3.41666666666667,3.19291666666667,3.1425,3.065,2.97625,2.47541666666667,2.13083333333333,8.23541666666667,7.93166666666667,7.61208333333333,7.60291666666667,7.40208333333333,7.25041666666667,7.17166666666667,7.07666666666667,6.99,6.89958333333333,6.84125,6.78875,6.69833333333333,6.62083333333333,6.55083333333333,6.17166666666667,5.93458333333333,5.88166666666667,5.75541666666667,5.6775,5.565,5.52083333333333,5.44625,5.38125,5.22,4.89958333333333,4.58916666666667
1999-01-08,4.14333333333333,3.97208333333333,3.67166666666667,3.3025,3.08708333333333,3.03875,2.9625,2.87791666666667,2.39416666666667,2.05791666666667,7.94375,7.65166666666667,7.34458333333333,7.33541666666667,7.14208333333333,6.99791666666667,6.9225,6.83041666666667,6.74833333333333,6.66,6.6075,6.55541666666667,6.46833333333333,6.39375,6.3275,5.9625,5.73458333333333,5.68416666666667,5.56208333333333,5.48791666666667,5.37958333333333,5.33791666666667,5.26541666666667,5.20333333333333,5.04916666666667,4.74041666666667,4.44166666666667
1999-01-09,4.00625,3.84166666666667,3.55333333333333,3.19333333333333,2.98666666666667,2.93833333333333,2.86541666666667,2.78416666666667,2.31625,1.99083333333333,7.66,7.38083333333333,7.08583333333333,7.07875,6.89041666666667,6.75125,6.67958333333333,6.59041666666667,6.51166666666667,6.4275,6.37708333333333,6.32583333333333,6.24416666666667,6.17208333333333,6.10833333333333,5.7575,5.53958333333333,5.49083333333333,5.37375,5.30125,5.19833333333333,5.15875,5.09,5.03083333333333,4.88125,4.58416666666667,4.29708333333333
1999-01-10,3.86666666666667,3.70583333333333,3.42958333333333,3.08291666666667,2.88416666666667,2.83916666666667,2.76791666666667,2.68833333333333,2.23791666666667,1.9225,7.3875,7.115,6.83166666666667,6.82333333333333,6.64375,6.51125,6.4425,6.35666666666667,6.28125,6.20041666666667,6.15125,6.10166666666667,6.0225,5.95375,5.8925,5.55625,5.3475,5.29958333333333,5.18791666666667,5.11875,5.01916666666667,4.97916666666667,4.91208333333333,4.85666666666667,4.71166666666667,4.42708333333333,4.14916666666667
1999-01-11,3.73041666666667,3.5775,3.31041666666667,2.97708333333333,2.78541666666667,2.74166666666667,2.67375,2.59708333333333,2.16125,1.85583333333333,7.11333333333333,6.85541666666667,6.58333333333333,6.57583333333333,6.40375,6.27541666666667,6.20875,6.12708333333333,6.05375,5.97625,5.92875,5.88166666666667,5.80541666666667,5.74,5.68083333333333,5.35791666666667,5.15625,5.11125,5.00333333333333,4.93708333333333,4.84125,4.80416666666667,4.74041666666667,4.685,4.5475,4.27375,4.00458333333333
1999-01-12,3.60458333333333,3.45708333333333,3.20083333333333,2.88041666666667,2.695,2.65375,2.58708333333333,2.51291666666667,2.09333333333333,1.79833333333333,6.86583333333333,6.61375,6.3525,6.34458333333333,6.18,6.05625,5.99291666666667,5.91375,5.84375,5.76875,5.72208333333333,5.67791666666667,5.60541666666667,5.54166666666667,5.48375,5.175,4.97958333333333,4.93666666666667,4.83333333333333,4.77,4.67833333333333,4.64125,4.58,4.5275,4.39375,4.13041666666667,3.87
1999-01-13,3.48458333333333,3.34291666666667,3.09583333333333,2.78666666666667,2.60916666666667,2.56875,2.50333333333333,2.43208333333333,2.02583333333333,1.74041666666667,6.62875,6.3875,6.135,6.12833333333333,5.96875,5.85,5.78916666666667,5.71208333333333,5.64416666666667,5.57291666666667,5.52875,5.485,5.41541666666667,5.35541666666667,5.29875,5.00041666666667,4.81333333333333,4.77208333333333,4.67208333333333,4.61041666666667,4.52166666666667,4.48583333333333,4.4275,4.37583333333333,4.2475,3.99375,3.7425
1999-01-14,3.37125,3.23416666666667,2.99625,2.7,2.52833333333333,2.48833333333333,2.42666666666667,2.35791666666667,1.96458333333333,1.6875,6.40291666666667,6.17041666666667,5.9275,5.91958333333333,5.76583333333333,5.65291666666667,5.59375,5.52,5.455,5.38666666666667,5.34333333333333,5.30083333333333,5.23291666666667,5.17541666666667,5.12208333333333,4.83458333333333,4.65416666666667,4.61416666666667,4.51791666666667,4.46,4.37375,4.34,4.28291666666667,4.2325,4.11041666666667,3.86541666666667,3.62083333333333
1999-01-15,3.29,3.15583333333333,2.92083333333333,2.63291666666667,2.46166666666667,2.42166666666667,2.36333333333333,2.29791666666667,1.91791666666667,1.64375,6.37541666666667,6.13916666666667,5.87916666666667,5.87,5.70958333333333,5.59125,5.52666666666667,5.45166666666667,5.38625,5.31666666666667,5.27375,5.23208333333333,5.16416666666667,5.105,5.05125,4.76125,4.58125,4.54125,4.44458333333333,4.38791666666667,4.30041666666667,4.26916666666667,4.21083333333333,4.16166666666667,4.03958333333333,3.79916666666667,3.53708333333333
1999-01-16,4.16041666666667,3.87708333333333,3.44416666666667,3.06583333333333,2.80083333333333,2.75166666666667,2.63,2.53416666666667,2.06583333333333,1.73375,13.8495833333333,13.11875,11.7795833333333,11.7458333333333,11.17375,10.5529166666667,10.20375,9.87666666666667,9.55375,9.30375,9.17458333333333,9.03708333333333,8.77583333333333,8.59958333333333,8.45666666666667,7.59791666666667,7.14416666666667,7.04375,6.78958333333333,6.66958333333333,6.4275,6.33375,6.24208333333333,6.09291666666667,5.88166666666667,5.46416666666667,4.69166666666667
1999-01-17,3.75458333333333,3.55916666666667,3.25458333333333,2.88958333333333,2.66666666666667,2.62583333333333,2.53041666666667,2.44125,1.99958333333333,1.6625,7.88083333333333,7.99541666666667,7.52083333333333,7.53416666666667,7.27333333333333,7.16541666666667,7.02125,6.8575,6.72125,6.605,6.54166666666667,6.44458333333333,6.33375,6.24,6.25833333333333,5.62458333333333,5.32333333333333,5.28541666666667,5.17416666666667,5.14333333333333,5.07291666666667,5.2075,5.19083333333333,5.13416666666667,5.01416666666667,4.75291666666667,4.1775
