"Date","18578829","18578755","18578703","18578683","18578621","18578705","18578689","18578681","18578675","18578635","18578617","18578619","18578615","18578555","18578515","18578623","18578537","18578591","18578609","18578613","18580123","18578643","18578657","18578659"
2012-01-01,14.165,13.4620833333333,6.23375,5.935,4.26166666666667,7.16708333333333,7.00041666666667,6.74916666666667,6.34291666666667,6.23,5.97625,5.65666666666667,5.37166666666667,2.63458333333333,2.35833333333333,1.51541666666667,1.07041666666667,2.67375,2.13791666666667,1.78208333333333,1.68458333333333,1.5375,1.05375,0.577916666666667
2012-01-02,13.01875,12.3691666666667,5.71333333333333,5.43458333333333,3.89708333333333,6.59375,6.44041666666667,6.20708333333333,5.835,5.73291666666667,5.49291666666667,5.19833333333333,4.93208333333333,2.41166666666667,2.15666666666667,1.38666666666667,0.977916666666667,2.46041666666667,1.96875,1.63791666666667,1.54625,1.41083333333333,0.967083333333333,0.529166666666667
2012-01-03,11.9154166666667,11.3216666666667,5.22041666666667,4.96416666666667,3.55791666666667,6.04333333333333,5.90291666666667,5.68791666666667,5.34625,5.25458333333333,5.03541666666667,4.76583333333333,4.51875,2.20208333333333,1.96833333333333,1.26583333333333,0.891666666666667,2.25791666666667,1.8075,1.50041666666667,1.41625,1.29333333333333,0.885,0.48375
2012-01-04,10.9120833333333,10.3675,4.77208333333333,4.53958333333333,3.25125,5.54041666666667,5.4125,5.21541666666667,4.90208333333333,4.8175,4.61708333333333,4.36958333333333,4.14041666666667,2.01291666666667,1.79875,1.15708333333333,0.815,2.07333333333333,1.66,1.37583333333333,1.29833333333333,1.18666666666667,0.811666666666667,0.443333333333333
2012-01-05,10.0108333333333,9.51333333333333,4.37458333333333,4.16083333333333,2.97875,5.08708333333333,4.96916666666667,4.78791666666667,4.50125,4.42333333333333,4.23833333333333,4.01208333333333,3.80083333333333,1.845,1.64791666666667,1.06125,0.7475,1.90666666666667,1.52541666666667,1.26458333333333,1.19208333333333,1.09,0.745416666666667,0.406666666666667
2012-01-06,9.21,8.75208333333333,4.02458333333333,3.8275,2.74208333333333,4.68166666666667,4.57291666666667,4.40666666666667,4.14333333333333,4.07,3.90166666666667,3.69416666666667,3.50041666666667,1.69958333333333,1.51708333333333,0.975416666666667,0.687083333333333,1.75541666666667,1.40583333333333,1.16333333333333,1.09708333333333,1.00458333333333,0.686666666666667,0.375
2012-01-07,8.53958333333333,8.11666666666667,3.74166666666667,3.56,2.56208333333333,4.33875,4.23458333333333,4.07833333333333,3.83208333333333,3.76666666666667,3.61375,3.42583333333333,3.25666666666667,1.58291666666667,1.41541666666667,0.915,0.645416666666667,1.64541666666667,1.31875,1.08791666666667,1.02583333333333,0.939166666666667,0.64375,0.354166666666667
2012-01-08,8.03833333333333,7.63875,3.52666666666667,3.34875,2.40291666666667,4.07166666666667,3.97666666666667,3.8325,3.60541666666667,3.54583333333333,3.40625,3.23041666666667,3.05541666666667,1.47833333333333,1.32125,0.845833333333333,0.595833333333333,1.53166666666667,1.22583333333333,1.01,0.950833333333333,0.87,0.594583333333333,0.327083333333333
2012-01-09,7.46958333333333,7.10166666666667,3.26541666666667,3.1075,2.23041666666667,3.80416666666667,3.71541666666667,3.57833333333333,3.36375,3.30416666666667,3.16833333333333,3.00208333333333,2.84708333333333,1.38166666666667,1.23333333333333,0.798333333333333,0.562083333333333,1.43333333333333,1.14916666666667,0.948333333333333,0.894166666666667,0.818333333333333,0.561666666666667,0.31
2012-01-10,7.16166666666667,6.81333333333333,3.15625,3.00708333333333,2.17083333333333,3.63958333333333,3.55291666666667,3.42375,3.21333333333333,3.15958333333333,3.04416666666667,2.89625,2.76041666666667,1.33708333333333,1.19375,0.7775,0.549166666666667,1.40125,1.12375,0.92375,0.8725,0.798333333333333,0.544583333333333,0.297916666666667
2012-01-11,12.21,12.05125,5.09541666666667,4.97708333333333,3.71458333333333,7.35625,6.92666666666667,6.76916666666667,6.38958333333333,6.38125,6.77666666666667,6.94416666666667,6.96833333333333,2.94458333333333,2.38666666666667,1.49708333333333,1.09041666666667,4.01625,3.18166666666667,2.50125,2.31,2.09291666666667,1.38833333333333,0.77375
2012-01-12,11.845,11.0195833333333,4.51208333333333,4.24291666666667,2.99333333333333,6.24208333333333,6.07125,5.75875,5.41791666666667,5.27916666666667,4.71541666666667,4.27791666666667,3.82958333333333,1.85,1.66833333333333,1.13208333333333,0.800833333333333,1.98916666666667,1.61083333333333,1.33291666666667,1.26875,1.1675,0.8125,0.440416666666667
2012-01-13,12.9079166666667,12.2866666666667,5.86166666666667,5.64583333333333,4.1775,6.54208333333333,6.38708333333333,6.17083333333333,5.73166666666667,5.635,5.55041666666667,5.35791666666667,5.31708333333333,2.58333333333333,2.32,1.57791666666667,1.10541666666667,2.79666666666667,2.26541666666667,1.885,1.79208333333333,1.64458333333333,1.12666666666667,0.604583333333333
2012-01-14,15.2029166666667,14.4175,6.73166666666667,6.42208333333333,4.64708333333333,7.69375,7.51291666666667,7.23875,6.76041666666667,6.63916666666667,6.425,6.12958333333333,5.92416666666667,2.8525,2.55125,1.71041666666667,1.195,3.0575,2.46958333333333,2.05666666666667,1.95083333333333,1.78458333333333,1.21625,0.654166666666667
2012-01-15,15.3145833333333,14.5091666666667,6.71291666666667,6.38333333333333,4.57958333333333,7.75333333333333,7.57041666666667,7.28833333333333,6.82333333333333,6.69875,6.44,6.11541666666667,5.85125,2.81,2.50875,1.66541666666667,1.16375,2.99333333333333,2.415,2.00666666666667,1.90083333333333,1.73833333333333,1.18375,0.637083333333333
2012-01-16,14.5058333333333,13.74375,6.33541666666667,6.01625,4.30375,7.35208333333333,7.17708333333333,6.90791666666667,6.47625,6.3575,6.09666666666667,5.78125,5.50541666666667,2.64208333333333,2.35708333333333,1.555,1.08708333333333,2.80458333333333,2.25916666666667,1.87541666666667,1.77375,1.6225,1.10458333333333,0.59625
2012-01-17,13.5441666666667,12.845,5.92833333333333,5.63416666666667,4.08666666666667,6.91291666666667,6.71916666666667,6.44666666666667,6.00958333333333,5.90416666666667,5.67208333333333,5.38083333333333,5.1675,2.54083333333333,2.29541666666667,1.60708333333333,1.10625,2.75833333333333,2.2175,1.80083333333333,1.71125,1.57583333333333,1.12875,0.621666666666667
2012-01-18,14.5866666666667,13.8741666666667,6.32166666666667,5.97416666666667,4.16666666666667,7.4375,7.275,7.0225,6.64875,6.54625,6.31166666666667,6.01791666666667,5.68333333333333,2.62708333333333,2.2875,1.45916666666667,0.997916666666667,2.80583333333333,2.26625,1.90041666666667,1.78541666666667,1.61416666666667,1.02583333333333,0.550416666666667
2012-01-19,11.7979166666667,11.1895833333333,5.15083333333333,4.90291666666667,3.52208333333333,5.99791666666667,5.85708333333333,5.63708333333333,5.28291666666667,5.1875,4.98416666666667,4.73625,4.53041666666667,2.18583333333333,1.9525,1.28083333333333,0.89875,2.31208333333333,1.86083333333333,1.53916666666667,1.45583333333333,1.33291666666667,0.910833333333333,0.494166666666667
2012-01-20,11.4379166666667,10.8633333333333,5.00625,4.7675,3.42416666666667,5.82416666666667,5.68875,5.47833333333333,5.13666666666667,5.04625,4.85625,4.615,4.41333333333333,2.13208333333333,1.90375,1.24458333333333,0.874583333333333,2.24625,1.80583333333333,1.49458333333333,1.4125,1.29333333333333,0.884583333333333,0.479583333333333
2012-01-21,11.4254166666667,10.8866666666667,4.99708333333333,4.7575,3.43208333333333,5.89708333333333,5.7575,5.55416666666667,5.20875,5.12791666666667,5.0025,4.80125,4.63666666666667,2.21958333333333,1.97375,1.24916666666667,0.8825,2.38083333333333,1.91458333333333,1.57708333333333,1.49041666666667,1.35833333333333,0.921666666666667,0.504583333333333
2012-01-22,10.9475,10.3670833333333,4.67041666666667,4.43041666666667,3.15375,5.61541666666667,5.48083333333333,5.26458333333333,4.94666666666667,4.85291666666667,4.60291666666667,4.33666666666667,4.08625,1.97166666666667,1.76041666666667,1.14625,0.80625,2.075,1.6675,1.37958333333333,1.30333333333333,1.1925,0.81625,0.442916666666667
2012-01-23,16.5870833333333,15.9766666666667,7.54541666666667,7.25208333333333,5.36708333333333,8.56125,8.31333333333333,8.00666666666667,7.49791666666667,7.41375,7.36416666666667,7.11916666666667,6.88,3.28041666666667,2.80916666666667,1.89291666666667,1.38125,3.53416666666667,2.85916666666667,2.3625,2.21583333333333,1.98833333333333,1.29958333333333,0.707083333333333
2012-01-24,11.8279166666667,11.0591666666667,4.94833333333333,4.65791666666667,3.28208333333333,5.92375,5.76875,5.50958333333333,5.17125,5.05916666666667,4.72333333333333,4.43375,4.19625,2.04,1.8275,1.21541666666667,0.858333333333333,2.15125,1.73125,1.4325,1.35625,1.24208333333333,0.851666666666667,0.463333333333333
2012-01-25,11.495,10.9183333333333,5.1325,4.90666666666667,3.56833333333333,5.7925,5.65333333333333,5.4475,5.09583333333333,5.005,4.84041666666667,4.6125,4.45083333333333,2.16541666666667,1.93916666666667,1.30416666666667,0.92125,2.27333333333333,1.83083333333333,1.51708333333333,1.43583333333333,1.31208333333333,0.895,0.487083333333333
2012-01-26,12.4208333333333,11.8266666666667,5.60333333333333,5.35875,3.97791666666667,6.28458333333333,6.10958333333333,5.885,5.49416666666667,5.41583333333333,5.36583333333333,5.23625,5.24208333333333,2.51625,2.22791666666667,1.44416666666667,1.02625,2.77208333333333,2.24166666666667,1.83083333333333,1.73,1.57583333333333,1.05083333333333,0.5825
2012-01-27,13.3370833333333,12.6245833333333,5.78083333333333,5.47,3.9,6.75208333333333,6.58583333333333,6.32416666666667,5.9475,5.83166666666667,5.49958333333333,5.12791666666667,4.71541666666667,2.26666666666667,2.0225,1.37833333333333,0.973333333333333,2.36666666666667,1.90541666666667,1.57208333333333,1.48875,1.3625,0.925416666666667,0.502916666666667
2012-01-28,12.9254166666667,12.2583333333333,5.8275,5.57208333333333,4.06916666666667,6.44416666666667,6.28541666666667,6.05291666666667,5.65333333333333,5.55125,5.37625,5.12958333333333,4.96333333333333,2.41333333333333,2.16208333333333,1.47916666666667,1.0425,2.55166666666667,2.055,1.69958333333333,1.60916666666667,1.47208333333333,1.00041666666667,0.5425
2012-01-29,13.5625,12.8508333333333,6.07208333333333,5.78583333333333,4.19,6.76041666666667,6.59416666666667,6.3475,5.93791666666667,5.83,5.62083333333333,5.34166666666667,5.12458333333333,2.48166666666667,2.21708333333333,1.50583333333333,1.0625,2.615,2.10541666666667,1.74208333333333,1.64708333333333,1.50625,1.01875,0.55375
2012-01-30,13.345,12.6383333333333,5.93291666666667,5.63916666666667,4.06375,6.66541666666667,6.50125,6.25625,5.86166666666667,5.75375,5.5275,5.24208333333333,4.99875,2.41333333333333,2.15541666666667,1.45375,1.02208333333333,2.54083333333333,2.04416666666667,1.68916666666667,1.59666666666667,1.45916666666667,0.989583333333333,0.536666666666667
2012-01-31,12.6470833333333,11.97875,5.59583333333333,5.31541666666667,3.81833333333333,6.33083333333333,6.1775,5.9425,5.57166666666667,5.47041666666667,5.24583333333333,4.97041666666667,4.72416666666667,2.27791666666667,2.03291666666667,1.3625,0.957916666666667,2.395,1.92666666666667,1.59125,1.50291666666667,1.37375,0.931666666666667,0.505
