"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",16.59789312,309.197848055376,2671.834073,53.130179593,181.833744875,90.2252590283009,259.211507456765
"2","February",41.68602058,275.855425239911,3945.648798,109.7248751,158.934391,123.946701253605,233.467979057704
"3","March",53.42814709,252.218379553199,1287.484443,101.988020295,159.5413618,119.906335141259,220.451718776412
"4","April",33.82850734,211.472808423292,2144.586107,68.232349452,113.5771166,77.4358775808968,168.852542535472
"5","May",8.696236555,142.48683909514,1480.773383,28.275276077,66.80357692,37.5420184783036,105.636267509068
"6","June",1.442015537,78.9064767114181,1105.378481,7.08868351995,23.0575341475,10.8276983696308,41.0359727258578
"7","July",1.059439986,54.3101938804247,4829.913326,3.2062774029,9.79614126275,4.80476467801829,21.7905376321725
"8","August",0.706293324,28.9749971691828,1270.592261,1.059439986,6.38974741775,2.44244816048142,13.8235394338379
"9","September",0.353146662,43.885291204,1551.755862,0.706293324,4.590906608,1.47494311948315,13.0388449033562
"10","October",0.353146662,73.6707454833508,946.0651934,0.706293324,3.68228967475,1.44910123106752,27.8435825304884
"11","November",0.353146662,112.385772957655,1178.200266,2.118879973,22.9949977575,5.41401553188389,61.8075107946311
"12","December",2.236595527,253.947572994135,5579.834977,9.6291323202,104.8845587,29.0481855961306,160.412454627817
