"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",10.59439986,157.204359647903,1608.656618,29.8828291125,91.0309093875,48.1590959515346,131.772206991877
"2","February",22.93981859,139.39656948997,2097.352741,57.4003113135,81.072909235,64.0062581301172,118.327738109814
"3","March",26.41242744,128.846817165659,734.603915,52.8160262065,80.6609047975,60.5526350206415,112.135287824394
"4","April",16.62732201,109.369766500597,1178.435697,32.3820774725,57.930767035,38.7539392140559,86.3940006336874
"5","May",4.94405327,75.765399843586,920.9623515,15.5156457495,35.30363038,20.2722648908624,54.173331664065
"6","June",1.059439986,43.1999548164792,534.119612,4.58943516355,13.0553906675,6.58772041341061,23.5613156932431
"7","July",0.706293324,29.9181311961962,2228.69387,2.29398185975,6.455962417,3.32141014527646,13.5869674969928
"8","August",0.676864436,16.9923801064866,783.3381544,0.82621604475,4.63504994075,1.89279380607175,8.90405927000906
"9","September",0.353146662,25.6745872375653,978.5988296,0.4112687168,3.35489329,1.07871977389725,8.23703595431736
"10","October",0.353146662,38.9674820503965,514.5346867,0.706293324,2.372704136,1.08975969516397,15.4412592276056
"11","November",0.353146662,58.7791371366812,746.2136115,1.412586649,12.71327984,3.33896002733076,32.5187182523602
"12","December",1.765733311,130.443030513543,2746.612879,6.0446936998,54.8260193,16.5074684294833,83.4874976362989
