"Date","18578829","18578755","18578703","18578683","18578621","18578705","18578689","18578681","18578675","18578635","18578617","18578619","18578615","18578555","18578515","18578623","18578537","18578591","18578609","18578613","18580123","18578643","18578657","18578659"
2016-01-01,26.7666666666667,25.3733333333333,11.9833333333333,11.3695833333333,8.14041666666667,13.2,12.88125,12.3791666666667,11.62375,11.40375,10.8691666666667,10.2383333333333,9.62916666666667,4.71,4.19916666666667,2.81375,1.98291666666667,4.75791666666667,3.805,3.13666666666667,2.95291666666667,2.6925,1.83375,1.005
2016-01-02,22.5695833333333,21.4020833333333,10.0454166666667,9.52791666666667,6.81166666666667,11.1979166666667,10.9275,10.505,9.86666666666667,9.6825,9.23416666666667,8.70375,8.18791666666667,3.9875,3.55333333333333,2.36916666666667,1.66833333333333,4.06375,3.2525,2.6775,2.52083333333333,2.3,1.565,0.8575
2016-01-03,19.26625,18.2783333333333,8.54291666666667,8.10458333333333,5.79125,9.605,9.37708333333333,9.01375,8.46833333333333,8.31333333333333,7.93125,7.48125,7.04333333333333,3.42,3.04791666666667,2.02291666666667,1.42291666666667,3.50583333333333,2.8075,2.31125,2.17458333333333,1.98583333333333,1.35208333333333,0.739583333333333
2016-01-04,16.66875,15.8166666666667,7.37166666666667,6.99333333333333,5.00291666666667,8.33833333333333,8.14125,7.82791666666667,7.355,7.22,6.895,6.50916666666667,6.13625,2.97541666666667,2.65083333333333,1.74958333333333,1.22958333333333,3.06458333333333,2.45333333333333,2.01875,1.89958333333333,1.735,1.1825,0.64625
2016-01-05,14.6179166666667,13.8754166666667,6.45,6.12291666666667,4.38333333333333,7.33625,7.16041666666667,6.8875,6.47208333333333,6.35291666666667,6.07291666666667,5.73791666666667,5.41416666666667,2.6225,2.33625,1.53791666666667,1.08041666666667,2.71166666666667,2.17041666666667,1.78625,1.68125,1.53583333333333,1.04583333333333,0.571666666666667
2016-01-06,12.9779166666667,12.3225,5.71791666666667,5.43083333333333,3.88916666666667,6.52541666666667,6.37041666666667,6.12791666666667,5.75833333333333,5.65416666666667,5.40916666666667,5.11333333333333,4.83041666666667,2.3375,2.07958333333333,1.36833333333333,0.961666666666667,2.4225,1.94125,1.59583333333333,1.50291666666667,1.37375,0.935833333333333,0.511666666666667
2016-01-07,11.64,11.0529166666667,5.12375,4.86708333333333,3.48708333333333,5.86291666666667,5.72458333333333,5.50833333333333,5.175,5.08125,4.86458333333333,4.6025,4.34791666666667,2.10208333333333,1.8725,1.23041666666667,0.864166666666667,2.18375,1.74958333333333,1.43875,1.35416666666667,1.23666666666667,0.844583333333333,0.46125
2016-01-08,10.53375,10.0058333333333,4.63416666666667,4.40375,3.15416666666667,5.31458333333333,5.18708333333333,4.99166666666667,4.69041666666667,4.60625,4.41208333333333,4.17375,3.94625,1.90625,1.69791666666667,1.11416666666667,0.782916666666667,1.98375,1.58916666666667,1.30541666666667,1.23,1.12458333333333,0.7675,0.419166666666667
2016-01-09,9.71708333333333,9.23583333333333,4.27291666666667,4.04916666666667,2.94125,4.97791666666667,4.835,4.62666666666667,4.29916666666667,4.21916666666667,4.05041666666667,3.83833333333333,3.70541666666667,1.84875,1.66083333333333,1.09541666666667,0.785416666666667,1.99208333333333,1.59708333333333,1.28166666666667,1.2175,1.12541666666667,0.809583333333333,0.444166666666667
2016-01-10,10.5295833333333,10.01375,4.62083333333333,4.37958333333333,3.1475,5.2775,5.16041666666667,4.97708333333333,4.71875,4.64791666666667,4.46833333333333,4.24208333333333,3.9425,1.82208333333333,1.58458333333333,0.995416666666667,0.6875,1.87958333333333,1.50416666666667,1.25,1.16375,1.04583333333333,0.66375,0.363333333333333
2016-01-11,8.31416666666667,7.89125,3.65041666666667,3.47125,2.49625,4.19708333333333,4.09583333333333,3.94125,3.70041666666667,3.6325,3.47916666666667,3.29541666666667,3.12958333333333,1.51375,1.35041666666667,0.887083333333333,0.624166666666667,1.58166666666667,1.26791666666667,1.04166666666667,0.980833333333333,0.898333333333333,0.614166666666667,0.335416666666667
2016-01-12,7.88125,7.49416666666667,3.48708333333333,3.32208333333333,2.39666666666667,3.97875,3.885,3.74083333333333,3.51,3.44791666666667,3.315,3.14583333333333,2.99458333333333,1.45,1.2925,0.852083333333333,0.599166666666667,1.515,1.215,0.998333333333333,0.940416666666667,0.860833333333333,0.589166666666667,0.322083333333333
2016-01-13,7.5725,7.2,3.35541666666667,3.19708333333333,2.30625,3.81791666666667,3.72791666666667,3.58916666666667,3.36791666666667,3.30833333333333,3.18083333333333,3.0175,2.87125,1.39,1.23916666666667,0.81875,0.57625,1.45375,1.16541666666667,0.9575,0.9025,0.82625,0.564583333333333,0.3075
2016-01-14,7.26708333333333,6.90958333333333,3.2225,3.06958333333333,2.21416666666667,3.66125,3.57458333333333,3.44166666666667,3.22916666666667,3.17208333333333,3.04916666666667,2.89208333333333,2.75,1.33208333333333,1.18708333333333,0.785,0.551666666666667,1.39208333333333,1.11666666666667,0.916666666666667,0.864166666666667,0.792083333333333,0.540833333333333,0.295
2016-01-15,6.96583333333333,6.62291666666667,3.09583333333333,2.95041666666667,2.1325,3.50541666666667,3.42125,3.29458333333333,3.09166666666667,3.0375,2.91958333333333,2.77083333333333,2.63416666666667,1.27666666666667,1.13916666666667,0.753333333333333,0.53,1.33083333333333,1.06541666666667,0.874166666666667,0.825,0.755416666666667,0.516666666666667,0.282916666666667
2016-01-16,6.66,6.33041666666667,2.95333333333333,2.80958333333333,2.02291666666667,3.34916666666667,3.27125,3.14916666666667,2.95458333333333,2.9025,2.78791666666667,2.64375,2.5125,1.21541666666667,1.08291666666667,0.715416666666667,0.504166666666667,1.27125,1.01875,0.836666666666667,0.78875,0.722916666666667,0.493333333333333,0.269166666666667
2016-01-17,6.3525,6.04083333333333,2.81583333333333,2.68208333333333,1.935,3.19958333333333,3.12458333333333,3.00833333333333,2.82208333333333,2.77375,2.665,2.5275,2.40333333333333,1.16375,1.03791666666667,0.685,0.4825,1.21541666666667,0.974583333333333,0.800833333333333,0.754583333333333,0.69125,0.4725,0.2575
2016-01-18,6.085,5.785,2.69791666666667,2.57041666666667,1.855,3.065,2.99208333333333,2.88041666666667,2.70375,2.65666666666667,2.55333333333333,2.42166666666667,2.30416666666667,1.11541666666667,0.994166666666667,0.65625,0.4625,1.165,0.933333333333333,0.767083333333333,0.7225,0.662083333333333,0.452916666666667,0.247083333333333
2016-01-19,5.835,5.54708333333333,2.58708333333333,2.46375,1.77708333333333,2.94,2.87,2.76291666666667,2.59375,2.54791666666667,2.44833333333333,2.3225,2.20916666666667,1.06958333333333,0.953333333333333,0.629166666666667,0.443333333333333,1.11708333333333,0.895416666666667,0.735833333333333,0.693333333333333,0.635,0.434583333333333,0.237083333333333
