"","Month","Min","Avg","Max","Perc5","Perc25","x7Q10","x7Q2"
"1","January",9.88810654,145.069822779476,1527.035596,27.518953649,83.6111508675,44.5040184170067,121.449866471757
"2","February",20.33536196,128.64242773885,1991.86489,52.993335266,75.021594035,58.9539076443047,109.094641308412
"3","March",24.42597746,118.934961470403,698.0238066,48.8173759835,74.388872935,55.7909350953934,103.380846376136
"4","April",15.53845313,101.122721798639,1135.395948,29.8511930625,53.4244684825,35.7118270077575,79.6440352588349
"5","May",4.590906608,70.1535006686169,878.6288954,14.4856346495,32.412242085,18.8405860933675,50.2048350496444
"6","June",1.059439986,39.9783888827486,492.0951592,4.237759946,12.224024565,6.12491528169473,21.8670139787482
"7","July",0.706293324,27.6796496177621,2117.820533,2.118879973,5.98142158975,3.0586073506139,12.5420859512619
"8","August",0.470862216,15.7779871694099,750.9075192,0.71070765735,4.237759946,1.76082884108788,8.22270211940519
"9","September",0.353146662,23.8426575063,941.4890012,0.3671253838,3.178319959,1.04587806025814,7.13164029636149
"10","October",0.353146662,35.9064749038723,477.7338616,0.706293324,2.18877358325,1.03469732335549,14.1687745634943
"11","November",0.353146662,54.2075008290261,714.2096953,1.39640076005,11.65383985,3.07284144911421,29.8177556204681
"12","December",1.677446645,120.444741057247,2589.374328,5.6444608164,50.19096935,15.2686988248348,76.8838490906771
