"Date","8020924","17609017","17611425","18578829"
2003-01-01,74.61125,0.110416666666667,2.67958333333333,10.4908333333333
2003-01-02,59.3658333333333,0.12,2.64625,9.47333333333333
2003-01-03,49.5891666666667,0.122916666666667,2.6075,9.31291666666667
2003-01-04,43.1391666666667,0.13,2.53291666666667,9.27541666666667
2003-01-05,39.0979166666667,0.13,2.43583333333333,9.12958333333333
2003-01-06,36.2583333333333,0.134166666666667,2.33458333333333,8.85541666666667
2003-01-07,33.7179166666667,0.14,2.2325,8.49541666666667
2003-01-08,31.3383333333333,0.14,2.13166666666667,8.09458333333333
2003-01-09,29.15875,0.14,2.03083333333333,7.67958333333333
2003-01-10,57.105,0.14,1.93625,7.32458333333333
2003-01-11,68.4508333333333,0.1425,1.84916666666667,6.89333333333333
2003-01-12,48.7016666666667,0.14,1.765,6.54833333333333
2003-01-13,154.645,0.14,1.68791666666667,6.2375
2003-01-14,94.0141666666667,0.14,1.61666666666667,5.94541666666667
2003-01-15,86.8583333333333,0.14,1.55041666666667,5.67
2003-01-16,67.0291666666667,0.14,1.4875,5.4125
2003-01-17,55.0183333333333,0.14,1.4275,5.16916666666667
2003-01-18,46.0791666666667,0.13375,1.37,4.94333333333333
2003-01-19,39.6,0.13,1.31583333333333,4.7475
2003-01-20,34.7233333333333,0.13,1.265,4.57125
2003-01-21,32.3916666666667,0.13,1.21625,4.41083333333333
2003-01-22,36.2508333333333,0.13,1.17041666666667,4.28
2003-01-23,60.3404166666667,0.13,1.12708333333333,4.12166666666667
2003-01-24,34.26,0.13,1.08583333333333,3.99458333333333
2003-01-25,39.18375,0.125833333333333,1.04708333333333,3.87666666666667
2003-01-26,37.9995833333333,0.12,1.01041666666667,3.765
2003-01-27,36.4175,0.12,0.975416666666667,3.65833333333333
2003-01-28,34.5604166666667,0.12,0.941666666666667,3.55541666666667
2003-01-29,31.8033333333333,0.12,0.910833333333333,3.82791666666667
2003-01-30,29.2066666666667,0.12,0.880416666666667,4.05291666666667
2003-01-31,26.63125,0.119166666666667,0.851666666666667,3.43875
2003-02-01,27.3141666666667,0.11,0.82375,3.52916666666667
2003-02-02,23.28375,0.11,0.798333333333333,3.65166666666667
2003-02-03,21.6954166666667,0.11,0.77375,3.74166666666667
2003-02-04,20.5758333333333,0.11,0.750416666666667,4.05125
2003-02-05,19.3083333333333,0.11,0.72875,3.92333333333333
2003-02-06,18.05,0.11,0.7075,3.88416666666667
2003-02-07,16.85125,0.105833333333333,0.687916666666667,3.96583333333333
2003-02-08,15.7483333333333,0.1,0.66875,3.99541666666667
2003-02-09,14.7458333333333,0.1,0.650833333333333,4.11291666666667
2003-02-10,13.8404166666667,0.1,0.63375,4.23916666666667
